runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
4558636.pierrebaptiste.leber,Pierre-Baptiste LE BER,42:31:00,946,France,FR,,20-34,H
4086472.yaron.stern,Yaron STERN,42:33:38,947,Israel,IL,,40-44,H
4086471.eran.stern,Eran STERN,42:33:39,948,Israel,IL,,50-54,H
103792.yann.duault,Yann DUAULT,42:35:55,949,France,FR,,50-54,H
371418.stephane.laruelle,Stéphane LARUELLE,42:38:20,950,France,FR,390,50-54,H
885787.ismael.ifniki,Ismael IFNIKI,42:39:16,951,France,FR,,35-39,H
1611123.nicolas.voisin,Nicolas VOISIN,42:39:45,952,France,FR,,40-44,H
1619059.yves.marx,Yves MARX,42:40:02,953,France,FR,,45-49,H
5510253.jean.dupas,Jean DUPAS,42:40:51,954,France,FR,,20-34,H
66609.frank.hardt,Frank HARDT,42:43:10,955,Germany,DE,,55-59,H
1196833.hernanariel.acevedo,Hernan-Ariel ACEVEDO,42:44:33,956,Argentina,AR,,45-49,H
472244.philippe.guerineau,Philippe GUERINEAU,42:45:37,957,France,FR,,50-54,H
2487379.nuno.santos,Nuno SANTOS,42:47:44,958,Portugal,PT,,45-49,H
1016813.joris.botta,Joris BOTTA,42:49:15,959,France,FR,,35-39,H
1162799.julien.brassier,Julien BRASSIER,42:49:59,960,France,FR,,40-44,H
770784.valerie.eichenlaub,Valerie EICHENLAUB,42:52:08,961,France,FR,,45-49,F
2505053.samuel.foricher,Samuel FORICHER,42:54:05,962,France,FR,,50-54,H
4001538.francois.blanchet,Francois BLANCHET,42:55:02,963,France,FR,,55-59,H
973949.giorgio.chiaravalli,Giorgio CHIARAVALLI,42:55:02,963,Italy,IT,,40-44,H
1178477.chris.monteith,Chris MONTEITH,42:55:56,965,United Kingdom,GB,,50-54,H
72995.pierre.magrit,Pierre MAGRIT,42:57:19,966,France,FR,,55-59,H
685160.alexandre.prunelet,Alexandre PRUNELET,42:57:19,966,France,FR,,45-49,H
3278659.herve.sibert,Herve SIBERT,42:57:50,968,France,FR,,45-49,H
917521.roberto.rapelli,Roberto RAPELLI,42:57:54,969,Italy,IT,,45-49,H
2564311.florent.longuet,Florent LONGUET,42:58:02,970,France,FR,,20-34,H
4658597.david.castillo,David CASTILLO,42:58:15,971,France,FR,,50-54,H
2051587.bin.zhang,Bin ZHANG,42:58:43,972,China,CN,,40-44,H
1414151.jerome.paillard,Jerome PAILLARD,42:59:10,973,France,FR,,45-49,H
5750348.remy.dupouyfanen,Remy DUPOUY FANEN,42:59:45,974,France,FR,,20-34,H
557646.florent.pataud,Florent PATAUD,43:00:08,975,France,FR,,45-49,H
187168.cyrille.hugon,Cyrille HUGON,43:01:58,976,France,FR,,50-54,H
72623.david.anglister,David ANGLISTER,43:02:01,977,France,FR,,55-59,H
4049569.chao.di,Chao DI,43:02:16,978,China,CN,,45-49,H
1997757.hang.ji,Hang JI,43:02:18,979,China,CN,,40-44,H
762509.wingpan.lau,Wing Pan LAU,43:02:53,980,"Hong Kong, China",HK,,50-54,H
2376485.florian.bertaud,Florian BERTAUD,43:05:28,981,France,FR,,20-34,H
4536584.quentin.drouet,Quentin DROUET,43:05:28,981,France,FR,,35-39,H
818057.baobao.guo,Baobao GUO,43:05:45,983,China,CN,,40-44,H
5575876.olivier.boulange,Olivier BOULANGE,43:08:25,984,France,FR,,40-44,H
4902052.olivier.zyzak,Olivier ZYZAK,43:08:25,984,France,FR,,35-39,H
2656737.frederic.reibel,Frédéric REIBEL,43:09:04,986,France,FR,,45-49,H
4713206.marek.polach,Marek POLACH,43:09:24,987,Czech Republic,CZ,,20-34,H
2212203.christian.staunton,Christian STAUNTON,43:09:52,988,Ireland,IE,,45-49,H
4213531.przemyslaw.deigsler,Przemysław DEIGSLER,43:10:47,989,Poland,PL,,50-54,H
1720663.stephane.beneus,Stephane BENEUS,43:10:55,990,France,FR,,45-49,H
153397.cyril.lescureux,Cyril LESCUREUX,43:11:06,991,France,FR,,45-49,H
246476.stephane.baronpelossier,Stephane BARON-PELOSSIER,43:11:08,992,France,FR,,55-59,H
1425191.jordane.marquet,Jordane MARQUET,43:11:18,993,France,FR,,20-34,H
884517.christophe.thierry,Christophe THIERRY,43:11:19,994,France,FR,,50-54,H
4254922.vittoriamariateresa.data,Vittoria Maria Teresa DATA,43:14:01,995,Italy,IT,,20-34,F
3296563.raffaele.dalessandro,Raffaele DALESSANDRO,43:14:01,995,Italy,IT,,35-39,H
725547.sylvain.morel,Sylvain MOREL,43:14:11,997,France,FR,,40-44,H
557002.sebastien.cimino,Sébastien CIMINO,43:14:41,998,France,FR,,45-49,H
4377114.rob.renders,Rob RENDERS,43:15:11,999,Belgium,BE,,45-49,H
243136.yvonnick.letexier,Yvonnick LE TEXIER,43:17:15,1000,France,FR,384,40-44,H
3508523.jorgejavier.suarez,Jorge Javier SUAREZ,43:20:22,1001,Argentina,AR,,40-44,H
510862.hugues.derache,Hugues DERACHE,43:21:54,1002,France,FR,,35-39,H
887811.valter.braga,Valter BRAGA,43:22:32,1003,Portugal,PT,,45-49,H
3204985.oscaralberto.ruizespinosa,Oscar Alberto RUIZ ESPINOSA,43:23:18,1004,Mexico,MX,,40-44,H
712601.rui.martins,Rui MARTINS,43:23:35,1005,Portugal,PT,,45-49,H
902913.tijl.goyvaerts,Tijl GOYVAERTS,43:23:52,1006,Belgium,BE,,40-44,H
4991666.brian.tsang,Brian TSANG,43:23:58,1007,"Hong Kong, China",HK,,40-44,H
385846.jerome.colin,Jerome COLIN,43:25:42,1008,France,FR,,50-54,H
4162791.antoine.vitti,Antoine VITTI,43:28:15,1009,France,FR,,20-34,H
1244561.waikei.lam,Wai Kei LAM,43:32:13,1010,"Hong Kong, China",HK,,50-54,H
481308.ivars.piksens,Ivars PIKSENS,43:34:12,1011,Latvia,LV,,50-54,H
6237.christophe.bonnevialle,Christophe BONNEVIALLE,43:36:45,1012,France,FR,,55-59,H
553185.olivier.gauthier,Olivier GAUTHIER,43:36:45,1012,France,FR,,40-44,H
3999725.johannes.poschko,Johannes PÖSCHKO,43:36:50,1014,Austria,AT,,55-59,H
3304887.denise.soaresdecamargoventura,Denise SOARES DE CAMARGO VENTURA,43:40:10,1015,Brazil,BR,,45-49,F
1368611.chunmei.li,Chunmei LI,43:40:25,1016,China,CN,,45-49,F
3458373.silke.jemlich,Silke JEMLICH,43:41:05,1017,Germany,DE,,35-39,F
2180327.pedro.fontoura,Pedro FONTOURA,43:41:10,1018,Portugal,PT,,50-54,H
485214.pierre.griffaton,Pierre GRIFFATON,43:41:40,1019,France,FR,,50-54,H
2349997.guillaume.vauthrin,Guillaume VAUTHRIN,43:42:32,1020,France,FR,,40-44,H
1020449.guillaume.bourguignon,Guillaume BOURGUIGNON,43:42:48,1021,France,FR,,40-44,H
3857657.fanny.dacosse,Fanny DACOSSE,43:43:15,1022,France,FR,,20-34,F
837409.vincent.godard,Vincent GODARD,43:43:39,1023,France,FR,,35-39,H
4008945.adriano.scudieri,Adriano SCUDIERI,43:43:48,1024,Italy,IT,,50-54,H
664997.yusuke.hakoda,Yusuke HAKODA,43:43:52,1025,Japan,JP,,50-54,H
758992.matthieu.montchamp,Matthieu MONTCHAMP,43:44:10,1026,France,FR,,40-44,H
758991.romain.briot,Romain BRIOT,43:44:11,1027,France,FR,,40-44,H
3271695.juraj.kysel,Juraj KYSEL,43:46:41,1028,Slovakia,SK,,40-44,H
2160971.bartosz.jaskula,Bartosz JASKULA,43:47:51,1029,Poland,PL,,35-39,H
588505.christian.burtolo,Christian BURTOLO,43:49:19,1030,Italy,IT,,50-54,H
556300.thierry.compagne,Thierry COMPAGNE,43:50:12,1031,France,FR,,55-59,H
3433141.kate.brook,Kate BROOK,43:50:20,1032,United Kingdom,GB,,45-49,F
1335951.jose.lopes,Jose LOPES,43:50:28,1033,Portugal,PT,,55-59,H
4996969.tom.davis,Tom DAVIS,43:50:32,1034,United Kingdom,GB,,35-39,H
3288789.david.baglee,David BAGLEE,43:50:53,1035,United Kingdom,GB,,60-64,H
4222554.dinisfilipe.correia,Dinis Filipe CORREIA,43:51:14,1036,Portugal,PT,,35-39,H
1071503.nick.thorpe,Nick THORPE,43:52:10,1037,United Kingdom,GB,,40-44,H
4244090.christian.syddall,Christian SYDDALL,43:52:11,1038,United Kingdom,GB,,40-44,H
28416.christian.taberlet,Christian TABERLET,43:52:15,1039,France,FR,,65-69,H
41235.benoit.jean,Benoit JEAN,43:52:48,1040,France,FR,,45-49,H
1495119.sebastien.trochain,Sebastien TROCHAIN,43:54:19,1041,France,FR,,40-44,H
412387.min.dong,Min DONG,43:54:44,1042,China,CN,,45-49,F
2249451.fabien.lenvers,Fabien LENVERS,43:55:19,1043,France,FR,,20-34,H
612099.sinnbing.chau,Sinn Bing CHAU,43:56:06,1044,"Hong Kong, China",HK,,50-54,F
5350571.xiaoli.cai,Xiaoli CAI,43:57:17,1045,United States of America,US,,60-64,F
1290943.samuel.diaz,Samuel DIAZ,43:57:17,1045,Spain,ES,,50-54,H
4216849.gabriela.aramayo,Gabriela ARAMAYO,43:57:29,1047,Argentina,AR,,45-49,F
4500623.alfred.lee,Alfred LEE,43:59:05,1048,"Hong Kong, China",HK,,55-59,H
946537.eros.mognato,Eros MOGNATO,43:59:17,1049,Italy,IT,,55-59,H
758537.nicolas.carret,Nicolas CARRET,43:59:54,1050,France,FR,378,40-44,H
4554196.alexandre.serreau,Alexandre SERREAU,44:00:49,1051,France,FR,,35-39,H
429401.caroline.billis,Caroline BILLIS,44:00:52,1052,United Kingdom,GB,,40-44,F
1226271.pierreeric.philippe,Pierre-Eric PHILIPPE,44:04:03,1053,France,FR,,45-49,H
1997157.ophelia.germain,Ophelia GERMAIN,44:04:57,1054,France,FR,,40-44,F
1035095.igor.westphal,Igor WESTPHAL,44:05:08,1055,France,FR,,20-34,H
758199.mohamed.echaiti,Mohamed ECHAITI,44:05:12,1056,France,FR,,50-54,H
496841.olivier.chapus,Olivier CHAPUS,44:05:56,1057,France,FR,,55-59,H
437657.weichong.chin,Wei Chong CHIN,44:05:57,1058,Singapore,SG,,45-49,H
2999203.benoit.mory,Benoît MORY,44:06:00,1059,France,FR,,20-34,H
101982.maurizio.alunni,Maurizio ALUNNI,44:07:05,1060,Luxembourg,LU,,60-64,H
659664.stephane.fulconis,Stephane FULCONIS,44:07:32,1061,France,FR,,55-59,H
342368.jeanbaptiste.verschaeve,Jean-Baptiste VERSCHAEVE,44:08:37,1062,Belgium,BE,,40-44,H
3397037.joris.durroux,Joris DURROUX,44:09:50,1063,France,FR,,20-34,H
,Anonymous,44:10:29,1064,France,FR,,20-34,H
135242.jeanmichel.roudil,Jean-Michel ROUDIL,44:10:32,1065,France,FR,,50-54,H
592049.katia.gapaillard,Katia GAPAILLARD,44:10:33,1066,France,FR,,50-54,F
425818.roberta.soave,Roberta SOAVE,44:10:36,1067,Italy,IT,,35-39,F
883057.gildas.thomas,Gildas THOMAS,44:10:46,1068,France,FR,,50-54,H
2163047.emmanuel.madiot,Emmanuel MADIOT,44:10:47,1069,France,FR,,50-54,H
1249407.yann.jacquet,Yann JACQUET,44:15:09,1070,France,FR,,45-49,H
4316651.brad.weaver,Brad WEAVER,44:15:31,1071,United States of America,US,,50-54,H
818153.dehui.tan,Dehui TAN,44:15:59,1072,China,CN,,55-59,F
1545249.yoann.stab,Yoann STAB,44:17:04,1073,France,FR,,50-54,H
520840.olivier.guillembet,Olivier GUILLEMBET,44:17:07,1074,France,FR,,45-49,H
4292613.akiyoshi.shigeno,Akiyoshi SHIGENO,44:18:21,1075,Japan,JP,,60-64,H
4420816.julien.talle,Julien TALLE,44:20:27,1076,France,FR,,35-39,H
1944325.pylinjane.sanguanpiyapand,Pylin Jane SANGUANPIYAPAND,44:21:32,1077,Thailand,TH,,45-49,F
4596306.daniel.casas,Daniel CASAS,44:26:29,1078,France,FR,,50-54,H
1759545.yoann.gauthe,Yoann GAUTHE,44:26:32,1079,France,FR,,40-44,H
1961351.francois.lecoeur,Francois LECOEUR,44:31:51,1080,France,FR,,45-49,H
178556.florent.proton,Florent PROTON,44:31:52,1081,France,FR,,40-44,H
1941931.jerome.hubert,Jérôme HUBERT,44:32:31,1082,France,FR,,35-39,H
2504737.jeremy.charles,Jeremy CHARLES,44:32:35,1083,France,FR,,35-39,H
1660817.lars.abelius,Lars ABELIUS,44:32:52,1084,Sweden,SE,,45-49,H
936169.marten.nygren,Mårten NYGREN,44:32:53,1085,Sweden,SE,,45-49,H
1658643.ola.petersson,Ola PETERSSON,44:32:53,1085,Sweden,SE,,45-49,H
2663911.patricia.carrier,Patricia CARRIER,44:32:59,1087,France,FR,,50-54,F
51433.alan.crawford,Alan CRAWFORD,44:33:26,1088,United Kingdom,GB,,50-54,H
4108032.cristiano.sirianni,Cristiano SIRIANNI,44:35:16,1089,Italy,IT,,35-39,H
156348.sidney.togumi,Sidney TOGUMI,44:35:34,1090,Brazil,BR,,50-54,H
1736125.min.xu,Min XU,44:35:52,1091,China,CN,,55-59,F
5012497.zhijian.zhu,Zhijian ZHU,44:35:52,1091,China,CN,,40-44,H
4352418.rodolphe.neel,Rodolphe NEEL,44:36:13,1093,France,FR,,55-59,H
5054438.albertomaria.franzoni,Albertomaria FRANZONI,44:36:17,1094,Italy,IT,,35-39,H
473970.jerome.dalloz,Jérôme DALLOZ,44:36:56,1095,France,FR,,40-44,H
3367899.prayoon.yawichai,Prayoon YAWICHAI,44:37:18,1096,Thailand,TH,,50-54,H
367163.ludovic.vanderzyppe,Ludovic VANDERZYPPE,44:37:20,1097,France,FR,,55-59,H
204519.wai.hung,Wai HUNG,44:38:07,1098,"Hong Kong, China",HK,,55-59,H
600172.luca.leone,Luca LEONE,44:41:09,1099,Italy,IT,,50-54,H
1265133.wittaya.warunchaichana,Wittaya WARUNCHAICHANA,44:41:39,1100,Thailand,TH,372,45-49,H
3500585.arnaud.dupuis,Arnaud DUPUIS,44:43:07,1101,France,FR,,35-39,H
386483.philippe.eustaquio,Philippe EUSTAQUIO,44:44:16,1102,France,FR,,55-59,H
4794102.dan.grard,Dan GRARD,44:44:19,1103,France,FR,,45-49,H
5663876.theo.bedet,Théo BEDET,44:46:47,1104,France,FR,,20-34,H
5663878.corentin.bedet,Corentin BEDET,44:46:48,1105,France,FR,,20-34,H
2317371.karine.blary,Karine BLARY,44:46:52,1106,France,FR,,45-49,F
4392120.jeanjacques.touret,Jean-Jacques TOURET,44:46:58,1107,France,FR,,45-49,H
10556.jeanlouis.bouvier,Jean-Louis BOUVIER,44:49:53,1108,France,FR,,65-69,H
1182063.mi.hu,Mi HU,44:55:12,1109,China,CN,,40-44,H
1916541.romain.goldlust,Romain GOLDLUST,44:55:41,1110,France,FR,,50-54,H
3221907.shigeru.morikawa,Shigeru MORIKAWA,45:21:59,1111,Japan,JP,366,55-59,H
2081051.inaki.cobosemitiel,Inaki COBO SEMITIEL,,,Spain,ES,,35-39,H
274415.bruno.bourre,Bruno BOURRE,,,France,FR,,50-54,H
4554549.sebastian.linden,Sebastian LINDEN,,,Sweden,SE,,20-34,H
5214698.pablo.ibanez,Pablo IBANEZ,,,Spain,ES,,20-34,H
605582.marti.cerdamesquida,Marti CERDA MESQUIDA,,,Spain,ES,,35-39,H
74266.sebastien.favey,Sebastien FAVEY,,,France,FR,,50-54,H
74267.sidonie.favey,Sidonie FAVEY,,,France,FR,,45-49,F
5228710.dominique.woiron,Dominique WOIRON,,,France,FR,,55-59,H
1813063.david.wreford,David WREFORD,,,United Kingdom,GB,,60-64,H
1863385.angwee.lim,Ang Wee LIM,,,Singapore,SG,,55-59,F
1326977.wei.yu,Wei YU,,,China,CN,,20-34,F
4171616.prachi.kshirsagar,Prachi KSHIRSAGAR,,,India,IN,,20-34,F
2099729.danradu.popescu,Dan Radu POPESCU,,,Romania,RO,,40-44,H
1459969.youngpyo.hong,Youngpyo HONG,,,South Korea,KR,,60-64,H
25433.yves.gross,Yves GROSS,,,France,FR,,60-64,H
,Anonymous,,,China,CN,,50-54,H
,Anonymous,,,Thailand,TH,,40-44,H
974659.jeancharles.stroch,Jean-Charles STROCH,,,France,FR,,60-64,H
4502228.ikuko.murata,Ikuko MURATA,,,Japan,JP,,50-54,F
179251.pierrealbert.carlier,Pierre-Albert CARLIER,,,France,FR,,60-64,H
412653.chakking.law,Chak King LAW,,,"Hong Kong, China",HK,,60-64,H
4356010.vorrapat.kittitavorn,Vorrapat KITTITAVORN,,,Thailand,TH,,35-39,H
1151853.yuanfeng.tsai,Yuan-Feng TSAI,,,Chinese Taipei,TW,,35-39,H
3531163.mijin.baek,Mijin BAEK,,,South Korea,KR,,50-54,F
1101965.jie.liu,Jie LIU,,,China,CN,,40-44,F
488393.gerardo.gaytandelgado,Gerardo GAYTAN-DELGADO,,,Mexico,MX,,45-49,H
737438.eric.dervin,Eric DERVIN,,,France,FR,,55-59,H
1196711.gustavoraul.losada,Gustavo Raul LOSADA,,,Argentina,AR,,60-64,H
2472985.hang.qian,Hang QIAN,,,Singapore,SG,,20-34,H
25748.eric.haman,Eric HAMAN,,,France,FR,,55-59,H
926395.frank.puentecastan,Frank PUENTE CASTAN,,,Luxembourg,LU,,60-64,H
2101633.mohdzaidi.ismail,Mohd Zaidi ISMAIL,,,Malaysia,MY,,55-59,H
1350233.miguelangel.castano,Miguel Angel CASTAÑO,,,Argentina,AR,,60-64,H
4539916.noemie.meunier,Noémie MEUNIER,,,France,FR,,35-39,F
2245607.andrzej.grubalski,Andrzej GRUBALSKI,,,Poland,PL,,40-44,H
227996.yatwah.tong,Yat-Wah TONG,,,"Hong Kong, China",HK,,60-64,H
794003.hunghing.lo,Hung Hing LO,,,"Hong Kong, China",HK,,60-64,H
5058801.tuduo.yao,Tuduo YAO,,,China,CN,,20-34,H
1916763.serge.domingues,Serge DOMINGUES,,,France,FR,,50-54,H
892537.zali.steggall,Zali STEGGALL,,,Australia,AU,,50-54,F
3085581.jianwen.yang,Jianwen YANG,,,China,CN,,55-59,H
3780243.zhiwei.jiang,Zhiwei JIANG,,,China,CN,,50-54,H
140187.jeanmarc.ribeil,Jean-Marc RIBEIL,,,France,FR,,60-64,H
913383.danmo.biqin,Danmo BIQIN,,,China,CN,,40-44,H
4429624.severine.lecointe,Severine LECOINTE,,,France,FR,,50-54,F
4756810.nhathuy.nguyen,Nhật Huy NGUYEN,,,Vietnam,VN,,35-39,H
1360329.jinsong.ma,Jinsong MA,,,China,CN,,45-49,H
1958735.quang.trannguyennhat,Quang TRAN NGUYEN NHAT,,,Vietnam,VN,,40-44,H
1239183.adrian.mocanu,Adrian MOCANU,,,Romania,RO,,45-49,H
3320107.christophe.monteil,Christophe MONTEIL,,,France,FR,,55-59,H
1093537.david.bigaud,David BIGAUD,,,France,FR,,40-44,H
1868117.neeraj.sharma,Neeraj SHARMA,,,India,IN,,45-49,H
2391369.jian.si,Jian SI,,,China,CN,,55-59,H
2182087.etienne.philbe,Etienne PHILBÉ,,,France,FR,,55-59,H
83005.anthony.barbe,Anthony BARBE,,,France,FR,,55-59,H
4494622.francois.borel,François BOREL,,,France,FR,,35-39,H
552143.chichoyben.ngai,Chi-Choy Ben NGAI,,,China,CN,,55-59,H
108808.alain.husselstein,Alain HUSSELSTEIN,,,France,FR,,50-54,H
1098559.mariko.hiyama,Mariko HIYAMA,,,Japan,JP,,50-54,F
1940043.ming.luo,Ming LUO,,,China,CN,,45-49,H
800586.shingnam.chau,Shing Nam CHAU,,,"Hong Kong, China",HK,,40-44,H
2086591.chloe.favre,Chloe FAVRE,,,France,FR,,20-34,F
5240424.thomas.favre,Thomas FAVRE,,,France,FR,,20-34,H
1438927.liping.jiang,Liping JIANG,,,China,CN,,45-49,F
1565967.anna.majewska,Anna MAJEWSKA,,,Poland,PL,,60-64,F
1946335.aleksandar.kostic,Aleksandar KOSTIĆ,,,Serbia,RS,,35-39,H
137971.bruce.taylor,Bruce TAYLOR,,,United Kingdom,GB,,55-59,H
559494.misako.mori,Misako MORI,,,Japan,JP,,55-59,F
,Anonymous,,,Poland,PL,,50-54,H
4460484.clodoaldo.munizjunior,Clodoaldo MUNIZ JUNIOR,,,Brazil,BR,,55-59,H
2005053.yu.zhang,Yu ZHANG,,,China,CN,,40-44,F
151517.nicolas.valdelievre,Nicolas VALDELIEVRE,,,France,FR,,65-69,H
1115983.ana.silva,Ana SILVA,,,Portugal,PT,,40-44,F
862360.ricardo.teixeira,Ricardo TEIXEIRA,,,Portugal,PT,,45-49,H
76370.adrien.tylek,Adrien TYLEK,,,France,FR,,50-54,H
5504549.tao.yang,Tao YANG,,,United States of America,US,,60-64,H
581742.david.marais,David MARAIS,,,France,FR,,50-54,H
386679.christian.vauby,Christian VAUBY,,,France,FR,,60-64,H
3982197.chamlongrung.ketsingsoi,Chamlongrung KETSINGSOI,,,Thailand,TH,,45-49,H
195881.andras.wagner,Andras WAGNER,,,Hungary,HU,,70-74,H
4471595.zhenhao.pu,Zhenhao PU,,,China,CN,,35-39,H
4079973.ekkarad.sanguanjin,Ekkarad SANGUANJIN,,,Thailand,TH,,40-44,H
144034.vincent.mou,Vincent MOU,,,France,FR,,65-69,H
1141593.muneo.tashiro,Muneo TASHIRO,,,Japan,JP,,50-54,H
4558630.thomas.cognat,Thomas COGNAT,,,France,FR,,20-34,H
842355.francois.bandry,François BANDRY,,,France,FR,,50-54,H
1692919.matthew.houghton,Matthew HOUGHTON,,,United Kingdom,GB,,35-39,H
732193.thanakorn.thajan,Thanakorn THAJAN,,,Thailand,TH,,40-44,H
289546.jerome.bompas,Jerome BOMPAS,,,France,FR,,55-59,H
538980.laurent.boillot,Laurent BOILLOT,,,France,FR,,50-54,H
488807.yann.danion,Yann DANION,,,France,FR,,50-54,H
4352590.hugo.ferrer,Hugo FERRER,,,France,FR,,20-34,H
656017.ahmed.chabane,Ahmed CHABANE,,,France,FR,,50-54,H
5732379.lentini.charles,Lentini CHARLES,,,France,FR,,20-34,H
529917.honggang.xu,Honggang XU,,,Switzerland,CH,,50-54,H
2178377.jarci.andradejunior,Jarci ANDRADE JUNIOR,,,Brazil,BR,,50-54,H
3151509.andreamaurilio.debortoli,Andrea Maurilio DE BORTOLI,,,Italy,IT,,45-49,H
2961579.pierrick.pensibis,Pierrick PENSIBIS,,,France,FR,,50-54,H
245046.nicolas.fouille,Nicolas FOUILLE,,,France,FR,,40-44,H
32376.teresa.navarroperez,Teresa NAVARRO PEREZ,,,Spain,ES,,45-49,F
198317.salvador.telloescrig,Salvador TELLO-ESCRIG,,,Spain,ES,,55-59,H
73471.gilbert.barthelemy,Gilbert BARTHELEMY,,,France,FR,,60-64,H
202872.patrick.brachet,Patrick BRACHET,,,France,FR,,70-74,H
1821143.luisfrancisco.bonacheraandujar,Luis Francisco BONACHERA ANDÚJAR,,,Spain,ES,,60-64,H
578214.damien.quevarec,Damien QUEVAREC,,,France,FR,,45-49,H
3067737.audrey.simon,Audrey SIMON,,,France,FR,,40-44,F
4925464.adelinoaugusto.desouza,Adelino Augusto DE SOUZA,,,"Macao, China",MO,,40-44,H
2149001.mael.jouan,Maël JOUAN,,,France,FR,,20-34,H
2168335.mauricioezequiel.morabito,Mauricio Ezequiel MORABITO,,,Italy,IT,,45-49,H
2088193.joanne.feng,Joanne FENG,,,France,FR,,40-44,F
,Anonymous,,,France,FR,,45-49,H
3322975.laurent.perche,Laurent PERCHE,,,France,FR,,40-44,H
672778.jongdu.choi,Jong Du CHOI,,,South Korea,KR,,55-59,H
72460.victoria.worster,Victoria WORSTER,,,United Kingdom,GB,,50-54,F
658504.felix.hivert,Félix HIVERT,,,France,FR,,65-69,H
218432.laurent.goullencourt,Laurent GOULLENCOURT,,,France,FR,,55-59,H
1273503.chunyi.you,Chunyi YOU,,,China,CN,,55-59,H
4337484.tomomi.hitaka,Tomomi HITAKA,,,Japan,JP,,40-44,H
4367280.matthieu.hebert,Matthieu HÉBERT,,,France,FR,,50-54,H
278151.takayuki.hata,Takayuki HATA,,,Japan,JP,,60-64,H
2309491.jennifer.sullivan,Jennifer SULLIVAN,,,Australia,AU,,60-64,F
680482.bertrand.bordelot,Bertrand BORDELOT,,,France,FR,,35-39,H
3115473.jian.chen,Jian CHEN,,,China,CN,,45-49,H
